p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,0.3101901467328681,0.307,0.071,0,2,SLC12A6
0,0.7475122256912545,0.305,0.069,0,2,FA2H
0,0.49802889248481513,0.304,0.068,0,2,MTMR3
0,0.6707434655041297,0.298,0.062,0,2,OPHN1
0,1.4679329761536324,0.269,0.034,0,2,DISP1
0,0.2515293257100679,0.334,0.099,0,2,PTPRJ
0,0.798031896400621,0.287,0.052,0,2,NAV1
0,0.5937060056611851,0.311,0.076,0,2,NBAS
0,0.5962633975778165,0.293,0.058,0,2,MTA3
0,0.43689971497656366,0.3,0.065,0,2,SLC35F5
0,0.2669375896183223,0.314,0.079,0,2,DHX15
0,0.730806220926062,0.3,0.065,0,2,CNKSR3
0,0.28354906906459165,0.312,0.077,0,2,CLPTM1
0,0.5091354872109478,0.306,0.071,0,2,MED15
0,0.8971779392296438,0.281,0.047,0,2,ANPEP
0,0.3867191929334649,0.298,0.064,0,2,USP48
0,0.8821602440182659,0.286,0.052,0,2,HIVEP3
0,0.4203134527222474,0.31,0.076,0,2,SIL1
0,0.39945266090568626,0.309,0.075,0,2,QKI
0,0.6640888520120654,0.294,0.06,0,2,TBL1X
0,0.5480523485954691,0.303,0.07,0,2,NIPAL3
0,0.6871452982539664,0.3,0.067,0,2,POU2F1
0,0.44575851717545145,0.304,0.071,0,2,AAK1
0,0.5363814637317834,0.299,0.066,0,2,UMAD1
0,0.4349098702369692,0.303,0.07,0,2,PIK3C2A
0,0.5421507780212848,0.304,0.071,0,2,PPP2R5E
0,0.7931199447378743,0.301,0.068,0,2,PHLPP1
0,0.2976473965111004,0.295,0.062,0,2,MPST
0,0.40640131881672936,0.296,0.064,0,2,DDI2
0,0.5104246470731999,0.291,0.059,0,2,PMF1
0,0.3652637207457668,0.311,0.079,0,2,SP140L
0,0.6816769566488181,0.286,0.054,0,2,NSD2
0,0.4898258149710226,0.288,0.056,0,2,BEND7
0,0.3564311813656511,0.309,0.077,0,2,CHD8
0,0.8785419870962949,0.287,0.055,0,2,RFX7
0,0.4409572469295634,0.296,0.064,0,2,NME3
0,0.690598350082704,0.289,0.057,0,2,ABR
0,0.5880565519584817,0.294,0.063,0,2,ELOVL1
0,0.536019736021623,0.295,0.064,0,2,LRRC8D
0,0.44244473625351777,0.296,0.065,0,2,CREB1
0,0.5767397814404972,0.293,0.062,0,2,BTAF1
0,0.7157831359139326,0.297,0.066,0,2,MAPK8IP3
0,1.044273987724532,0.274,0.044,0,2,PLPP3
0,1.4397108619205965,0.261,0.031,0,2,NECTIN1
0,1.0733018804578156,0.256,0.026,0,2,CSRP2
0,0.8448422621167196,0.289,0.059,0,2,POLR2J3
0,0.41514188939074137,0.3,0.07,0,2,TAF1D
0,0.39872837398122274,0.295,0.065,0,2,FBXO21
0,0.5459816302385476,0.283,0.053,0,2,RNASEH2B
0,0.3837416484596542,0.296,0.066,0,2,CTCF
0,0.8031718992201001,0.291,0.061,0,2,RALGAPB
0,0.31061787135140373,0.293,0.063,0,2,HSD17B10
0,0.2944296808239133,0.305,0.076,0,2,WDR26
0,0.5296007402119101,0.29,0.061,0,2,CACNA1D
0,0.6178915422666349,0.286,0.057,0,2,TTC37
0,0.2526762798620441,0.307,0.078,0,2,ABCF1
0,0.7261751103927709,0.31,0.081,0,2,FBXO32
0,0.34805381211293096,0.304,0.075,0,2,GPAA1
0,0.46461582463372453,0.293,0.064,0,2,ZNF33A
0,0.45830949682479694,0.299,0.07,0,2,ASCC2
0,0.6307006449560614,0.288,0.059,0,2,PPARA
0,1.1778939514261775,0.272,0.044,0,2,ADARB2
0,0.7508955662357919,0.276,0.048,0,2,PLLP
0,1.089568864150858,0.269,0.041,0,2,CDH3
0,0.4577346476895726,0.299,0.071,0,2,FBXW7
0,0.6857843120380446,0.29,0.062,0,2,MTG1
0,0.8178974491724592,0.29,0.062,0,2,BBOX1-AS1
0,0.7269879064166291,0.289,0.061,0,2,ESRRA
0,0.3671197247501018,0.303,0.075,0,2,GLCE
0,0.5317092706960409,0.287,0.059,0,2,SMAD4
0,0.8561607614626757,0.276,0.049,0,2,TRPS1
0,1.1139758368504595,0.279,0.052,0,2,SAMD12-AS1
0,1.0068791704056614,0.279,0.052,0,2,CPEB3
0,0.2597036444165887,0.302,0.075,0,2,WWTR1
0,0.5979401584755708,0.288,0.061,0,2,SCAF8
0,0.41628809268715783,0.295,0.068,0,2,KAT6A
0,0.5463450071460958,0.291,0.064,0,2,AUH
0,0.632252386540053,0.282,0.055,0,2,MMP14
0,0.40294341213288454,0.294,0.067,0,2,KLC1
0,0.6642040422142982,0.29,0.063,0,2,CDR2
0,1.042053697237288,0.283,0.056,0,2,TRPM4
0,0.7886504452930323,0.281,0.055,0,2,UGGT2
0,0.8630412223992804,0.271,0.045,0,2,DUOXA1
0,0.3249389391320651,0.327,0.101,0,2,ITGB8
0,0.4643286400138801,0.292,0.066,0,2,DIS3L2
0,0.5895752138297887,0.285,0.059,0,2,MYLIP
0,0.51981139905284,0.289,0.063,0,2,BMPR1A
0,0.46769980871657857,0.287,0.061,0,2,PPTC7
0,0.782491664017364,0.297,0.071,0,2,FOXO1
0,0.7320877496868896,0.287,0.061,0,2,EPN2
0,0.4825205877834968,0.292,0.066,0,2,WIPI1
0,0.48361826642182537,0.287,0.061,0,2,TM9SF4
0,0.6471706540549528,0.281,0.056,0,2,KRIT1
0,0.6655678305637704,0.278,0.053,0,2,ATF7
0,0.4464113641189926,0.292,0.067,0,2,IWS1
0,0.5644622815163439,0.293,0.068,0,2,FARP2
0,0.29284233663455606,0.295,0.07,0,2,IP6K2
0,0.5436692542575879,0.295,0.07,0,2,AMBRA1
0,0.4669296443184249,0.289,0.064,0,2,VPS51
0,0.37554602759555555,0.287,0.062,0,2,SIN3A
0,0.9382706308793551,0.269,0.045,0,2,TCIM
0,0.5693953157757061,0.28,0.056,0,2,SYNGR1
0,0.963397124815722,0.265,0.041,0,2,CA8
0,1.0629445911999693,0.264,0.04,0,2,STXBP6
0,1.1893056371160495,0.264,0.04,0,2,CYP2B6
0,0.2816015710011004,0.291,0.067,0,2,CDC40
0,0.37866886298839597,0.294,0.07,0,2,UBN1
0,0.9118289422118514,0.282,0.058,0,2,TOM1L2
0,0.5842839381566183,0.286,0.062,0,2,PFKL
0,0.4971800221138082,0.279,0.056,0,2,KRTCAP3
0,0.7925848034865626,0.276,0.053,0,2,SHPRH
0,0.683055678979645,0.326,0.103,0,2,C3
0,0.9135895119998672,0.263,0.04,0,2,TMPRSS11D
0,1.3954128611273582,0.254,0.031,0,2,ADORA2B
0,0.6148675204988969,0.287,0.064,0,2,FARS2
0,0.2653903023308606,0.293,0.07,0,2,TBRG1
0,0.40732822000041036,0.283,0.06,0,2,UBR1
0,0.3603139483105646,0.292,0.069,0,2,RNF111
0,0.5125578473552262,0.289,0.066,0,2,PEAK1
0,0.76581300913708406,0.285,0.062,0,2,PI4KA
0,0.8722351818962821,0.273,0.051,0,2,AGO4
0,0.2688073539329797,0.281,0.059,0,2,TP53I11
0,1.2759182745681081,0.251,0.029,0,2,EDARADD
0,0.4766402939227131,0.286,0.064,0,2,USP24
0,0.538349937140663,0.287,0.065,0,2,NPAS2
0,0.4272088579177652,0.293,0.071,0,2,TRIM26
0,0.3694867826117384,0.289,0.067,0,2,SLC35D2
0,0.2827624981676753,0.296,0.074,0,2,CCSER2
0,0.3305181773735397,0.29,0.068,0,2,CMTM4
0,0.3963691412791127,0.289,0.067,0,2,ILVBL
0,0.35190279357247134,0.283,0.061,0,2,GSS
0,0.3682248649476454,0.279,0.058,0,2,RCC2
0,0.5366498921856027,0.264,0.043,0,2,LINC01133
0,0.6184999199582367,0.281,0.06,0,2,ERICH1
0,0.9339918744204663,0.269,0.048,0,2,SLC2A13
0,1.331111605235075,0.266,0.045,0,2,PTPRM
0,1.4937014353531688,0.254,0.033,0,2,NBPF14
0,1.0063144381874363,0.263,0.042,0,2,ABO
0,0.35588952646874544,0.289,0.068,0,2,FNIP1
0,0.35771687551807774,0.289,0.068,0,2,FAF2
0,0.3069082732468561,0.287,0.066,0,2,TRIP6
0,0.5695487287319002,0.288,0.067,0,2,LRRC8A
0,0.6741749127824721,0.289,0.068,0,2,B4GALNT3
0,0.46186529991651004,0.282,0.061,0,2,RBM26
0,0.702467640800049,0.283,0.062,0,2,RAD51B
0,0.4814291489545255,0.289,0.068,0,2,CSNK1G1
0,0.6075245366656788,0.283,0.062,0,2,MINK1
0,0.6909766858308507,0.283,0.062,0,2,SLC39A11
0,0.32583727909774496,0.293,0.072,0,2,TRAPPC10
0,0.301409255812207,0.286,0.065,0,2,ALG13
0,0.3784332672213565,0.281,0.061,0,2,PPIP5K2
0,0.3563993316321292,0.271,0.051,0,2,PTN
0,0.6584958966581652,0.276,0.056,0,2,ABL1
0,0.36379283154807984,0.276,0.056,0,2,TRIM13
0,0.8382450838547311,0.277,0.057,0,2,KDM4B
0,0.9377607376624494,0.252,0.032,0,2,VAV3
0,1.1457540750939397,0.26,0.04,0,2,ABCC4
0,2.0398680543628744,0.244,0.024,0,2,AC243829.2
0,0.4667448523540582,0.282,0.062,0,2,KLHL2
0,0.2984465186880525,0.284,0.064,0,2,ESCO1
0,0.40823533720783883,0.296,0.076,0,2,DIP2A
0,1.426932644583252,0.265,0.046,0,2,ATP13A2
0,0.7731157863432809,0.272,0.053,0,2,ST3GAL1
0,0.6739244204191527,0.275,0.056,0,2,ZFC3H1
0,0.9488667750060075,0.276,0.057,0,2,SBNO2
0,0.31395091938388453,0.291,0.072,0,2,RAF1
0,0.537554889931989,0.283,0.064,0,2,PPP2R2D
0,0.2706163171572664,0.297,0.078,0,2,FLII
0,0.3970388574880096,0.298,0.079,0,2,APOL1
0,0.6440212380620548,0.271,0.053,0,2,CRYBG3
0,0.9221890903795915,0.261,0.043,0,2,ENC1
0,0.5142258618514025,0.271,0.053,0,2,THOC3
0,0.6576018591930256,0.278,0.06,0,2,PPP3CC
0,0.3458731530431145,0.28,0.062,0,2,ZMYND11
0,0.6575045906201102,0.277,0.059,0,2,HEATR5A
0,0.27746632973114754,0.285,0.067,0,2,MAPK14
0,0.3166874963087426,0.283,0.065,0,2,CRLS1
0,0.5539101443815582,0.266,0.049,0,2,LINC01833
0,0.5382539361161697,0.279,0.062,0,2,MAP3K4
0,0.6219200589645165,0.267,0.05,0,2,TNKS1BP1
0,0.634433856480633,0.278,0.061,0,2,SFSWAP
0,0.5263808610115842,0.274,0.057,0,2,GTF2F2
0,0.7169128108599357,0.274,0.057,0,2,MAP2K5
0,0.5546071706796687,0.271,0.054,0,2,EPN3
0,0.5616291231071235,0.278,0.061,0,2,TST
0,0.2922202241066282,0.283,0.066,0,2,MXD4
0,0.2628348027627152,0.288,0.071,0,2,AKT1
0,0.6898969335548714,0.273,0.057,0,2,EXOC3
0,0.580875706862876,0.276,0.06,0,2,DNM1L
0,0.3905886304798918,0.28,0.064,0,2,GPR108
0,1.1595980201275031,0.255,0.039,0,2,ID3
0,1.426635960676129,0.252,0.036,0,2,GOLGA8A
0,0.36986700997635846,0.287,0.071,0,2,OTUD7B
0,0.4097521073391561,0.286,0.07,0,2,RPRD2
0,0.2808253438478956,0.283,0.067,0,2,NUTM2B-AS1
0,0.9976443986250192,0.259,0.044,0,2,CACHD1
0,0.3923037999556761,0.277,0.062,0,2,RAB3GAP2
0,1.0733099263282013,0.264,0.049,0,2,GALNT14
0,0.5977007528998584,0.279,0.064,0,2,SNTB1
0,0.5466065034846883,0.277,0.062,0,2,WASHC1
0,0.9753494119357042,0.266,0.051,0,2,DCAF10
0,0.2849789762753703,0.27,0.055,0,2,LPCAT3
0,0.6567417420418309,0.273,0.058,0,2,INO80
0,0.5879751295339942,0.274,0.059,0,2,MINDY2
0,0.6585626519583838,0.281,0.066,0,2,NLRC5
0,0.5899648391142833,0.271,0.056,0,2,SLC25A23
0,0.32447888937032254,0.281,0.066,0,2,ISOC2
0,0.467704628094093,0.292,0.077,0,2,TENT5A
0,0.3945438585446611,0.284,0.069,0,2,CHKB
0,0.5526330118713573,0.27,0.056,0,2,PLA2G4A
0,0.5018767980846827,0.279,0.065,0,2,TMEM63B
0,0.5578947804764909,0.268,0.054,0,2,TRAP1
0,0.4594883593947384,0.274,0.06,0,2,WIPF2
0,0.43320061738872484,0.274,0.06,0,2,SMC1A
0,1.313698304738935,0.245,0.031,0,2,TCF7L1
0,0.5309180753581139,0.271,0.058,0,2,YIPF4
0,0.48653985021347257,0.271,0.058,0,2,CYP20A1
0,0.47740983852884333,0.266,0.053,0,2,MRPS25
0,0.5139086567142116,0.278,0.065,0,2,OGDH
0,0.35234230958073587,0.278,0.065,0,2,PTGES2
0,0.7652851076703795,0.256,0.043,0,2,KITLG
0,0.5329145963478069,0.265,0.052,0,2,CAB39L
0,0.3729718077955152,0.276,0.063,0,2,MBTPS1
0,0.8540303712606653,0.272,0.059,0,2,SLC38A10
0,0.5413402952702457,0.286,0.073,0,2,ITPKC
0,0.5789687253753016,0.268,0.056,0,2,AC118549.1
0,0.3551600625276218,0.276,0.064,0,2,GATAD2B
0,0.7258637435392217,0.262,0.05,0,2,RGS12
0,0.9304577084085406,0.259,0.047,0,2,TBCK
0,0.3386382674426426,0.278,0.066,0,2,TBC1D9B
0,0.4936439626918572,0.263,0.051,0,2,ZBTB44
0,0.43169380449354544,0.271,0.059,0,2,SCYL2
0,0.2843855098231878,0.279,0.067,0,2,PSPC1
0,0.6668010331845143,0.274,0.062,0,2,MYO9A
0,0.3750806922738492,0.275,0.063,0,2,AP1B1
0,0.472301041977611,0.286,0.074,0,2,NPLOC4
0,0.6218269887275015,0.259,0.048,0,2,GPD1L
0,0.4322718568669909,0.262,0.051,0,2,LRRC26
0,0.8554599335611974,0.262,0.051,0,2,TFCP2
0,1.0988589185674145,0.26,0.049,0,2,FAM83E
0,0.6685441760618535,0.274,0.063,0,2,ITSN1
0,0.5568027481504264,0.276,0.065,0,2,DHRSX
0,1.2430222082277675,0.253,0.042,0,2,GALNT13
0,0.321886461140255,0.271,0.061,0,2,NADK
0,0.5367793376231729,0.257,0.047,0,2,LDLRAP1
0,0.5251074639039076,0.269,0.059,0,2,TUT4
0,0.7923035223679531,0.253,0.043,0,2,SPINK5
0,1.1744103198792142,0.253,0.043,0,2,TEAD3
0,0.3855731654546013,0.277,0.067,0,2,AVL9
0,0.40184984417761926,0.275,0.065,0,2,PRKRIP1
0,0.272951649112793,0.268,0.058,0,2,FPGS
0,0.7906491630421781,0.255,0.045,0,2,ZNF280D
0,0.4334027096169998,0.265,0.055,0,2,APPBP2
0,1.1137337156013416,0.261,0.051,0,2,CC2D1A
0,0.9409753276821876,0.26,0.05,0,2,CDH26
0,1.3933275790946835,0.237,0.027,0,2,RBMS3
0,1.1229901850386366,0.246,0.036,0,2,IGFBP4
0,0.449366062562076,0.271,0.062,0,2,TNFRSF14
0,0.6465651990093658,0.253,0.044,0,2,SLC25A12
0,0.48235300843717777,0.257,0.048,0,2,HIBCH
0,0.38074758236903117,0.269,0.06,0,2,RARS
0,0.45245222940111207,0.276,0.067,0,2,AGO2
0,0.8073739226561572,0.257,0.048,0,2,UNC5B-AS1
0,0.35765248801898375,0.279,0.07,0,2,POC1B
0,0.37716853762268365,0.265,0.056,0,2,EIF2AK4
0,0.6595583760470779,0.273,0.064,0,2,DOP1B
0,0.864485170025919,0.25,0.041,0,2,TMEM260
0,1.2785283102511744,0.246,0.037,0,2,C15orf41
0,0.31404884770766917,0.276,0.068,0,2,GPATCH2
0,0.37641868391455735,0.26,0.052,0,2,SDAD1
0,0.34007232546841104,0.274,0.066,0,2,SREK1IP1
0,0.8931027042383787,0.261,0.053,0,2,IKBKB
0,0.5305175483724611,0.268,0.06,0,2,VEZT
0,0.4473367057181512,0.266,0.058,0,2,COG6
0,0.5472678333247515,0.263,0.055,0,2,DPP8
0,0.6638921970198752,0.269,0.061,0,2,CLEC16A
0,0.33952365718498234,0.277,0.069,0,2,PSMD3
0,1.004185389971147,0.255,0.048,0,2,POGZ
0,0.3650253896901242,0.275,0.068,0,2,CLASP1
0,0.39266231647411665,0.278,0.071,0,2,IGF2BP2
0,0.26825494711196385,0.271,0.064,0,2,SRRT
0,0.5766705902472058,0.268,0.061,0,2,RNF38
0,0.34319318750011685,0.274,0.067,0,2,KIAA0100
0,0.45545143785529263,0.274,0.067,0,2,TRIP10
0,0.28810803700208587,0.274,0.067,0,2,KEAP1
0,0.6178699004722202,0.266,0.059,0,2,UPF3B
0,0.8598985670608191,0.248,0.041,0,2,FAM168A
0,0.3940146125869489,0.249,0.042,0,2,LINC02300
0,0.637008468260978,0.244,0.037,0,2,GPRC5B
0,0.43018116833536213,0.266,0.06,0,2,CCNL2
0,1.4029932365303373,0.256,0.05,0,2,LINC01344
0,0.4725547667289395,0.263,0.057,0,2,RIF1
0,0.41274785044649065,0.271,0.065,0,2,RNPEPL1
0,0.8359204760404555,0.251,0.045,0,2,ANO10
0,0.9058069634641616,0.249,0.043,0,2,PPP2R3A
0,0.8572749460857764,0.256,0.05,0,2,MYO10
0,0.5244076137875648,0.265,0.059,0,2,MSRA
0,0.7529094410568365,0.258,0.052,0,2,MTSS1
0,0.44135632964882965,0.265,0.059,0,2,TBK1
0,0.37255583910593815,0.27,0.064,0,2,DHX8
0,0.35869013357504786,0.274,0.068,0,2,NOSIP
0,1.0615735111863431,0.258,0.052,0,2,AL050309.1
0,1.4280986092233514,0.238,0.032,0,2,FRAS1
0,1.5262401045022345,0.235,0.029,0,2,FERMT2
0,0.7703574595417848,0.258,0.053,0,2,LARP1B
0,0.6054704072432429,0.26,0.055,0,2,ENTPD4
0,0.7964832390843244,0.258,0.053,0,2,CRADD
0,0.5788171899937662,0.256,0.051,0,2,VPS35L
0,0.37039317980322795,0.266,0.061,0,2,SH3GL1
0,0.32011361791052284,0.267,0.062,0,2,MAN2B1
0,1.5107612074911891,0.235,0.03,0,2,DANT2
0,0.6403032109976999,0.259,0.055,0,2,VPS8
0,0.754855930847085,0.252,0.048,0,2,ATP13A4
0,0.3267101329546793,0.267,0.063,0,2,RASA1
0,0.396831746309251,0.27,0.066,0,2,CHD7
0,0.37595550028115454,0.26,0.056,0,2,STX17
0,0.3405124250851397,0.266,0.062,0,2,RXRA
0,0.48458443228735426,0.257,0.053,0,2,GOT1
0,0.33756871419612433,0.263,0.059,0,2,DTX4
0,0.7563327341832449,0.25,0.046,0,2,PPFIBP1
0,0.32237601478151334,0.273,0.069,0,2,ANKLE2
0,0.43921582157094996,0.262,0.058,0,2,IREB2
0,0.3786145658314808,0.268,0.064,0,2,EXOC7
0,0.6098863786689874,0.249,0.046,0,2,ORC2
0,0.6629904106392036,0.264,0.061,0,2,MTHFD1L
0,0.50651569330592106,0.264,0.061,0,2,TRRAP
0,0.2815723334135948,0.266,0.063,0,2,CUL1
0,0.5669107957866351,0.266,0.063,0,2,BTRC
0,1.405863071001162,0.248,0.045,0,2,LRP5
0,0.5499762624059521,0.254,0.051,0,2,ZNF516
0,1.1258563958748369,0.237,0.034,0,2,DMRTA2
0,1.375563719211752,0.242,0.039,0,2,AC079142.1
0,0.32667942361354163,0.266,0.064,0,2,ADAM17
0,0.7696166167610047,0.252,0.05,0,2,VPS54
0,0.38478602196901524,0.258,0.056,0,2,R3HDM1
0,0.316100647637781,0.26,0.058,0,2,ZNF131
0,0.5545831064289511,0.262,0.06,0,2,MFSD14B
0,0.30332682025304103,0.269,0.067,0,2,CLN3
0,0.5323276399196761,0.261,0.059,0,2,MPPE1
0,0.4161406764833602,0.257,0.055,0,2,CFD
0,0.7115920275924851,0.249,0.047,0,2,PPIL2
0,1.2219602339078002,0.235,0.033,0,2,GRTP1
0,0.9530743093791214,0.243,0.041,0,2,TMEM164
0,0.4821674599374306,0.248,0.047,0,2,PCYOX1
0,0.4032466036805279,0.252,0.051,0,2,CBR4
0,0.8140633130366214,0.25,0.049,0,2,CMYA5
0,0.6724885212220557,0.234,0.033,0,2,ALDH7A1
0,0.7044185526932548,0.258,0.057,0,2,TBC1D32
0,0.25647279466176043,0.257,0.056,0,2,MRPS28
0,0.8527100110464465,0.248,0.047,0,2,SETBP1
0,1.1790626436894396,0.242,0.041,0,2,ACVR2A
0,1.4948959058004585,0.235,0.034,0,2,SEMA3F
0,0.486426278159116,0.241,0.04,0,2,ARRDC3
0,0.7559310958762595,0.239,0.038,0,2,TCN2
0,0.5342769050041188,0.252,0.052,0,2,SCMH1
0,0.5260283830989225,0.251,0.051,0,2,DOCK7
0,0.26753231498189556,0.251,0.051,0,2,PMVK
0,0.5553365582569926,0.256,0.056,0,2,EIPR1
0,0.3560335031306471,0.258,0.058,0,2,OXSR1
0,0.4943124588330767,0.266,0.066,0,2,MICAL2
0,0.5855306078058138,0.253,0.053,0,2,BCAR1
0,0.3976815744601345,0.248,0.048,0,2,CHST6
0,0.7559988320920936,0.242,0.042,0,2,PACSIN3
0,0.5362661018372608,0.25,0.051,0,2,LUZP1
0,0.346264991739651,0.265,0.066,0,2,ERBB4
0,0.841328441175652,0.242,0.043,0,2,ANKRD6
0,0.6892804796471642,0.252,0.053,0,2,ZDHHC21
0,0.8315656082941908,0.247,0.048,0,2,IER5L
0,0.5244335851536537,0.256,0.057,0,2,MED27
0,0.5363186201870658,0.252,0.053,0,2,ZMIZ1
0,0.3886630224250187,0.251,0.052,0,2,PHF21A
0,0.5380934860395084,0.257,0.058,0,2,SIK2
0,0.4823031019166679,0.251,0.052,0,2,INTS6
0,0.9484334768160102,0.244,0.045,0,2,PIGN
0,0.27041970195407916,0.264,0.066,0,2,USP4
0,0.5814010518843258,0.244,0.046,0,2,SNX24
0,0.8314891308973553,0.241,0.043,0,2,BCKDHB
0,0.5477272254885213,0.254,0.056,0,2,TPBG
0,0.5830082459569311,0.249,0.051,0,2,WDFY2
0,0.7311202394394032,0.251,0.053,0,2,ANKRD9
0,0.6222410262489213,0.251,0.054,0,2,VWA1
0,0.4710831223094757,0.257,0.06,0,2,KIF1B
0,0.44729497149540975,0.259,0.062,0,2,KPNA6
0,0.6785928001479561,0.242,0.045,0,2,FMNL2
0,0.7543575485780502,0.243,0.046,0,2,KIF13A
0,0.2601068246541376,0.252,0.055,0,2,GOPC
0,0.7926066575405877,0.231,0.034,0,2,ZNF703
0,0.33025715897438035,0.263,0.066,0,2,AGPAT3
0,0.2668848988856334,0.262,0.065,0,2,TRABD
0,0.41857668665728276,0.248,0.052,0,2,KDM4A
0,0.5747945509621682,0.245,0.049,0,2,PCBD2
0,0.524313711848518,0.246,0.05,0,2,ACER3
0,0.3051580349629238,0.252,0.056,0,2,MPP5
0,0.30637373576422033,0.254,0.058,0,2,OVOL2
0,0.31488026619358944,0.249,0.053,0,2,CPNE1
0,0.9617131426314394,0.227,0.032,0,2,MAN1C1
0,1.1303914779514905,0.234,0.039,0,2,ANTXR1
0,0.715611695959245,0.247,0.052,0,2,ATG4B
0,0.2621122379118569,0.267,0.072,0,2,BDH1
0,0.2518301231650659,0.272,0.077,0,2,HERC6
0,0.8419582204915144,0.232,0.037,0,2,RAB38
0,0.33826461903693406,0.263,0.068,0,2,EP400
0,1.5412597093983085,0.215,0.02,0,2,FREM2
0,0.31511166419266423,0.25,0.055,0,2,GCH1
0,0.33611930263154877,0.26,0.065,0,2,ATXN2L
0,0.5861350864002357,0.245,0.05,0,2,CEP192
0,0.8893267552772502,0.229,0.034,0,2,LGALS7B
0,0.2628282885551123,0.245,0.05,0,2,CYP2S1
0,0.38289928620795766,0.249,0.054,0,2,ESF1
0,0.5253748781168899,0.273,0.078,0,2,TMPRSS2
0,0.9579851632300461,0.237,0.042,0,2,RAPGEF5
0,0.5783015808463193,0.236,0.041,0,2,STON2
0,0.9976839152051578,0.236,0.041,0,2,LTBP4
0,0.26789164719104785,0.261,0.067,0,2,STX5
0,0.5041320851870639,0.249,0.055,0,2,ARHGEF7
0,0.2761154243643975,0.252,0.058,0,2,MIS18BP1
0,0.34824737530381433,0.269,0.075,0,2,GAN
0,0.33297124801208455,0.245,0.052,0,2,ZC3H6
0,1.3578179741048824,0.222,0.029,0,2,ROBO1
0,0.5240509658544399,0.243,0.05,0,2,TBC1D9
0,0.9355286324658454,0.234,0.041,0,2,SLC38A9
0,0.4534194739100267,0.242,0.049,0,2,MAP3K1
0,1.0042383112717146,0.236,0.043,0,2,ZSCAN31
0,0.25207206425567796,0.254,0.061,0,2,GPR107
0,0.46916869382080306,0.243,0.05,0,2,CCS
0,0.5023085546851203,0.241,0.048,0,2,PKP2
0,0.4697717188010443,0.248,0.055,0,2,ANO6
0,0.5591877664651197,0.244,0.051,0,2,SPOP
0,0.27923818638121234,0.249,0.056,0,2,TOM1L1
0,0.6904748551313941,0.248,0.055,0,2,PAXBP1
0,0.7837086814541396,0.227,0.034,0,2,REPS2
0,0.944041405628526,0.235,0.042,0,2,TIA1
0,0.2765775276401171,0.257,0.065,0,2,CNST
0,0.26762877182160705,0.262,0.07,0,2,ATXN7
0,0.414527896094242,0.25,0.058,0,2,ABHD16A
0,0.8679054295029908,0.247,0.055,0,2,MLLT3
0,1.0309814406497366,0.237,0.045,0,2,LGR4
0,0.743734449605093,0.23,0.038,0,2,LINC01619
0,0.592774993591441,0.239,0.047,0,2,PDCD7
0,0.6152930649330096,0.243,0.051,0,2,TBCD
0,0.6069116902909255,0.248,0.056,0,2,KDM5C
0,0.5726116193497705,0.24,0.049,0,2,VPS45
0,0.703814693421075,0.238,0.047,0,2,LRCH3
0,0.5090537687952625,0.239,0.048,0,2,SNHG18
0,0.7730312947632361,0.223,0.032,0,2,SLCO4C1
0,2.7210873905700694,0.197,0.006,0,2,TNC
0,0.2744992179795449,0.253,0.062,0,2,SCYL1
0,0.5249200253351733,0.245,0.054,0,2,TMEM62
0,0.33090937576084967,0.228,0.037,0,2,CPNE2
0,1.416078011289631,0.222,0.031,0,2,PLEKHH3
0,0.27782531568715685,0.235,0.044,0,2,KCTD1
0,0.9078898815303382,0.23,0.039,0,2,CBLC
0,0.7299475547933404,0.237,0.047,0,2,ZFYVE9
0,1.3249852347112787,0.219,0.029,0,2,PLXNA2
0,0.6115545128557299,0.25,0.06,0,2,ACOX3
0,0.6685656034306955,0.237,0.047,0,2,SCFD2
0,0.3464630058313445,0.248,0.058,0,2,LMBR1
0,0.7346747236733873,0.237,0.047,0,2,ZNF518A
0,0.9365700869879212,0.259,0.069,0,2,GRAMD1B
0,0.3927954853399659,0.246,0.056,0,2,AQR
0,0.7053812762226583,0.24,0.05,0,2,ANTKMT
0,0.4196366862578974,0.248,0.058,0,2,TVP23C
0,0.5568359796842051,0.251,0.061,0,2,SREBF1
0,1.067337399440892,0.23,0.041,0,2,CNKSR1
0,0.7001329894073649,0.233,0.044,0,2,ATG10
0,0.2714908010645197,0.259,0.07,0,2,C5orf56
0,0.5517954219362153,0.245,0.056,0,2,EXOC2
0,0.47499224102801185,0.232,0.043,0,2,ERMP1
0,0.31089004385024444,0.244,0.055,0,2,NMRK1
0,0.8197654483744821,0.237,0.048,0,2,SPTBN2
0,0.3172895696945297,0.239,0.05,0,2,AAMDC
0,0.725481611236684,0.241,0.052,0,2,RABEP2
0,0.548498838654445,0.245,0.056,0,2,LENG8
0,0.38805593699475893,0.242,0.053,0,2,MAVS
0,0.5904084829156773,0.239,0.05,0,2,TUG1
0,0.3542140928743285,0.252,0.064,0,2,SH3BP4
0,0.39833146174146905,0.24,0.052,0,2,ZNF451
0,0.3368179176598576,0.243,0.055,0,2,SPIN1
0,0.7758159482391596,0.242,0.054,0,2,SLC25A25
0,1.003846906754792,0.228,0.04,0,2,ITFG2
0,0.6384132466081043,0.237,0.049,0,2,TDRD3
0,0.31773479915891994,0.282,0.094,0,2,HDAC9
0,1.1432925680979056,0.23,0.043,0,2,MTHFR
